textbox25,textbox53,textbox24,textbox52,textbox54,textbox28,textbox48,textbox27,textbox49,textbox26,textbox50,textbox1,textbox2
DISPATCH MINERA LOS PELAMBRES,Inicio turno,01-ENE-2026 A,Fin turno,13-ENE-2026 B,Reporte creado el,"martes, 13 de enero de 2026",Tiempo,12:08:23,Generado por,SANTIAGO\amsrsalinasp,Generado en (segundos),15

FullShiftName,Equipo,Metros,Tp__Efectivo,Demora_Prog,Demora_Nprog,Reserva,Mant__Prog,Mant__Nprog,ID_UEBD,ID_Disp__Física,ID_Disp__Mecánica,Textbox40,Textbox41,Textbox42,Textbox43,Textbox44,Textbox45,Textbox46,Textbox47,Textbox48,Textbox49,Textbox28,Textbox29,Textbox30,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox37
05-ENE-2026 A,PF-24,"1,698.9",0.0,0.0,110.1,0.0,0.0,0.0,0.0,100.0,100.0,"23,652.7",9.0,78.3,238.4,0.0,"2,289.2",0.0,75.4,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 A,PF-25,"2,544.7",0.0,28.0,16.0,0.0,0.0,0.0,0.0,100.0,100.0,"23,652.7",9.0,78.3,238.4,0.0,"2,289.2",0.0,75.4,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 A,PF-26,"3,780.5",0.0,21.5,16.7,0.0,0.0,0.0,0.0,100.0,100.0,"23,652.7",9.0,78.3,238.4,0.0,"2,289.2",0.0,75.4,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 B,PF03,"1,814.5",7.4,0.8,3.8,0.0,0.0,0.0,61.8,100.0,100.0,"13,717.7",7.4,39.2,217.3,0.0,0.0,130.8,61.8,427.3,427.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 B,PF-22,"2,869.0",0.0,0.0,98.2,0.0,0.0,1.4,0.0,98.6,98.6,"13,717.7",7.4,39.2,217.3,0.0,0.0,130.8,61.8,427.3,427.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 B,PF-23,"2,709.1",0.0,12.0,39.9,0.0,0.0,129.4,0.0,28.6,28.6,"13,717.7",7.4,39.2,217.3,0.0,0.0,130.8,61.8,427.3,427.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 B,PF-25,"2,544.7",0.0,8.8,42.1,0.0,0.0,0.0,0.0,100.0,100.0,"13,717.7",7.4,39.2,217.3,0.0,0.0,130.8,61.8,427.3,427.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
05-ENE-2026 B,PF-26,"3,780.5",0.0,17.6,33.2,0.0,0.0,0.0,0.0,100.0,100.0,"13,717.7",7.4,39.2,217.3,0.0,0.0,130.8,61.8,427.3,427.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF03,"1,814.5",8.0,1.6,0.9,0.0,0.0,1.5,75.9,87.5,87.5,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF-07,"7,839.0",0.0,0.0,45.7,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF-22,"2,869.0",0.0,23.6,42.2,0.0,0.0,48.5,0.0,57.6,57.6,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF-23,"2,709.1",0.0,9.6,24.3,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF-25,"2,544.7",0.0,15.3,23.3,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 A,PF-26,"3,780.5",0.0,21.4,31.5,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",8.0,71.5,167.9,0.0,0.0,50.0,75.9,545.1,545.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF03,"1,814.5",4.7,3.6,0.2,0.0,0.0,3.5,55.1,71.0,71.0,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,123.2,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF-22,"2,869.0",0.0,22.8,27.8,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF-23,"2,709.1",0.0,48.2,19.6,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF-25,"2,544.7",0.0,21.7,4.8,0.0,0.0,9.1,0.0,48.8,83.3,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
06-ENE-2026 B,PF-26,"3,780.5",0.0,38.0,10.9,0.0,0.0,0.0,0.0,100.0,100.0,"21,556.6",4.7,134.2,186.5,0.0,0.0,12.6,55.1,519.7,554.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF03,"1,814.5",7.9,1.5,2.2,0.4,0.0,0.0,65.7,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-07,"7,839.0",0.0,13.6,34.2,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-22,"2,869.0",0.0,14.0,8.7,203.1,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-23,"2,709.1",0.0,16.0,8.6,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-24,"1,698.9",0.0,16.3,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-25,"2,544.7",0.0,0.0,18.9,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 A,PF-26,"3,780.5",0.0,14.1,24.4,192.2,0.0,0.0,0.0,100.0,100.0,"23,255.5",7.9,75.4,97.0,395.8,0.0,0.0,65.7,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF03,"1,814.5",5.8,0.2,0.6,5.3,0.0,0.0,48.6,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,225.9,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-22,"2,869.0",0.0,20.5,88.7,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-23,"2,709.1",0.0,5.1,5.1,41.6,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-24,"1,698.9",0.0,5.3,35.6,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-25,"2,544.7",0.0,0.0,200.5,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
07-ENE-2026 B,PF-26,"3,780.5",0.0,9.6,91.8,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",5.8,40.7,648.1,46.9,0.0,0.0,48.6,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 A,PF03,"1,814.5",7.4,1.7,1.1,0.0,0.0,1.8,72.9,85.1,85.1,"12,871.9",7.4,24.9,66.2,0.0,0.0,100.0,72.9,307.1,307.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 A,PF-22,"2,869.0",0.0,4.8,4.2,0.0,0.0,2.3,0.0,79.8,79.8,"12,871.9",7.4,24.9,66.2,0.0,0.0,100.0,72.9,307.1,307.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 A,PF-23,"2,709.1",0.0,12.1,0.0,0.0,0.0,27.7,0.0,30.3,30.3,"12,871.9",7.4,24.9,66.2,0.0,0.0,100.0,72.9,307.1,307.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 A,PF-24,"1,698.9",0.0,0.0,58.1,0.0,0.0,0.0,0.0,100.0,100.0,"12,871.9",7.4,24.9,66.2,0.0,0.0,100.0,72.9,307.1,307.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 A,PF-26,"3,780.5",0.0,6.3,2.8,0.0,0.0,68.2,0.0,11.8,11.8,"12,871.9",7.4,24.9,66.2,0.0,0.0,100.0,72.9,307.1,307.1,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 B,PF03,"1,814.5",6.8,3.9,1.3,0.0,0.0,0.0,56.3,100.0,100.0,"12,871.9",6.8,42.4,312.6,0.0,0.0,0.0,56.3,500.0,500.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 B,PF-22,"2,869.0",0.0,7.1,27.5,0.0,0.0,0.0,0.0,100.0,100.0,"12,871.9",6.8,42.4,312.6,0.0,0.0,0.0,56.3,500.0,500.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 B,PF-23,"2,709.1",0.0,0.0,130.0,0.0,0.0,0.0,0.0,100.0,100.0,"12,871.9",6.8,42.4,312.6,0.0,0.0,0.0,56.3,500.0,500.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 B,PF-24,"1,698.9",0.0,0.0,94.4,0.0,0.0,0.0,0.0,100.0,100.0,"12,871.9",6.8,42.4,312.6,0.0,0.0,0.0,56.3,500.0,500.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
08-ENE-2026 B,PF-26,"3,780.5",0.0,31.4,59.4,0.0,0.0,0.0,0.0,100.0,100.0,"12,871.9",6.8,42.4,312.6,0.0,0.0,0.0,56.3,500.0,500.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 A,PF03,"1,814.5",6.7,1.5,3.9,0.0,0.0,0.0,55.4,100.0,100.0,"19,569.0",6.7,8.9,27.3,0.0,332.0,131.7,55.4,301.5,301.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 A,PF-07,"7,839.0",0.0,0.0,2.1,0.0,0.0,131.7,0.0,1.5,1.5,"19,569.0",6.7,8.9,27.3,0.0,332.0,131.7,55.4,301.5,301.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 A,PF-21,"3,266.1",0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,"19,569.0",6.7,8.9,27.3,0.0,332.0,131.7,55.4,301.5,301.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 A,PF-22,"2,869.0",0.0,0.0,20.4,0.0,0.0,0.0,0.0,100.0,100.0,"19,569.0",6.7,8.9,27.3,0.0,332.0,131.7,55.4,301.5,301.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 A,PF-26,"3,780.5",0.0,7.5,0.9,0.0,0.0,0.0,0.0,100.0,100.0,"19,569.0",6.7,8.9,27.3,0.0,332.0,131.7,55.4,301.5,301.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF03,"1,814.5",8.1,2.2,1.6,0.0,0.0,0.0,67.6,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,32.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-21,"3,266.1",0.0,11.1,71.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-22,"2,869.0",0.0,46.3,30.1,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-23,"2,709.1",0.0,0.0,90.8,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-24,"1,698.9",0.0,0.0,90.8,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-25,"2,544.7",0.0,0.0,91.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
09-ENE-2026 B,PF-26,"3,780.5",0.0,34.2,65.1,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.1,93.8,473.3,0.0,0.0,0.0,67.6,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF03,"1,814.5",8.8,1.4,0.0,0.0,0.0,1.7,86.0,85.5,85.5,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-07,"7,839.0",0.0,13.7,42.3,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-21,"3,266.1",0.0,14.3,146.0,0.0,0.0,22.2,0.0,87.9,87.9,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-22,"2,869.0",0.0,0.0,20.0,0.0,288.8,0.0,0.0,6.5,6.5,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-23,"2,709.1",0.0,23.1,34.7,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-24,"1,698.9",0.0,22.7,33.5,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-25,"2,544.7",0.0,14.0,39.1,0.0,0.0,90.4,0.0,37.0,37.0,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 A,PF-26,"3,780.5",0.0,13.8,120.0,0.0,0.0,12.1,0.0,91.7,91.7,"26,521.6",8.8,103.0,435.5,0.0,288.8,126.4,86.0,608.5,608.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF03,"1,814.5",6.5,0.4,5.1,0.0,0.0,0.0,54.3,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-22,"2,869.0",0.0,0.0,49.5,0.0,273.1,0.0,0.0,15.3,15.3,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-23,"2,709.1",0.0,0.0,76.3,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-24,"1,698.9",0.0,1.9,9.5,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-25,"2,544.7",0.0,13.0,77.7,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
10-ENE-2026 B,PF-26,"3,780.5",0.0,6.0,6.6,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",6.5,21.3,229.7,0.0,273.1,0.0,54.3,615.3,615.3,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF03,"1,814.5",10.1,1.3,0.6,0.0,0.0,0.0,83.8,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-07,"7,839.0",0.0,13.5,29.9,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-21,"3,266.1",0.0,14.0,134.6,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-22,"2,869.0",0.0,9.6,10.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-23,"2,709.1",0.0,20.1,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-24,"1,698.9",0.0,20.6,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-25,"2,544.7",0.0,15.4,2.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 A,PF-26,"3,780.5",0.0,20.6,1.7,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",10.1,115.2,179.6,0.0,0.0,0.0,83.8,800.0,800.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF03,"1,814.5",2.8,0.2,7.0,0.0,2.0,0.0,27.9,83.3,83.3,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,59.7,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF-22,"2,869.0",0.0,0.0,20.7,0.0,0.0,260.8,0.0,7.3,7.3,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
